OTUID	Sa.F.D.28	Sa.F.D.30	Sa.F.D.33	Sa.F.D.35	Sa.M.D.27	Sa.M.D.29	Sa.M.D.31	Sa.M.D.32	Sa.M.D.36	Sb.F.D.37	Sb.F.D.39	Sb.F.D.44	Sb.F.D.45	Sb.M.D.38	Sb.M.D.41	Sb.M.D.42	Sb.M.D.43	Sb.M.D.46	Sa.F.R.72	Sa.F.R.73	Sa.F.R.76	Sa.F.R.80	Sa.F.R.82	Sa.F.R.83	Sa.F.R.84	Sa.M.R.74	Sa.M.R.75	Sa.M.R.77	Sa.M.R.79	Sa.M.R.81	Sb.F.R.88	Sb.F.R.89	Sb.F.R.90	Sb.F.R.92	Sb.F.R.96	Sb.F.R.97	Sb.F.R.99	Sb.M.R.85	Sb.M.R.86	Sb.M.R.87	Sb.M.R.91	Sb.M.R.93	Sb.M.R.94	Sb.M.R.95	Sb.M.R.98
498f37fa757a910cf8711696f296ab96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0
8fd9506fdb02df44f8ea565da9789a2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6b35369ed06f745f91f01574461f3d7	0	3	0	0	0	0	0	21	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af714e68f29fe272436c9901674f1f60	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cef36ee2db3a5e6ebd143fd7ef93c91e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e8c0ebaf1027d78cc3b6a0e476d44d3d	0	0	0	0	0	0	0	0	0	26	0	80	6	0	0	0	62	0	0	75	0	0	126	57	10	19	0	229	51	19	250	64	23	88	19	37	0	34	157	184	16	20	7	144	324
f55f50725650562e7a75e3814f59ffdc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
902d8f67d3ef7fec32c8b3b3c1ad0ba3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87eef6ae84b449e5c12cafd803ebc54f	0	0	0	22	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d274bd0eef7027957b199cf79596971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0025391751a409c49cb0711f00f6a900	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ea2b9083d96a1465773e51aa6e12232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
04f13c746c4df83edd49065d63b32955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0
5dc4dc466b40b136d2ae5b805259199d	0	0	0	0	0	0	0	0	0	0	12	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb997525beab628e9041673a549efbe8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	20	0	17	10	62	31	0	16	0	14	0	0	0	0	0	0	7	0	22	10	31	0
b2dc66d9fb441733fc99e6315adea8b9	0	32	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	19	0	0	0	0	11	0	0	0	0	34	0	0	18	0	0	36	0	0	0	0	0	0	0
69a0085ec242fd2b132a0828b9303080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0
8f774f350f20c06161af4d14c3431368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	51	0	0	0	0	0	25	0	15	0	0	0	0	0
986bf6bd637090cb92cae42d52faa2b9	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	46	15	0	9	9	0	0	0	16	0	0	0	0	0	49	0	14	0	17	0	0	0	53
017464dfafd1ad37091f0485fcb061b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ca26ab8479e83811bbe36b7969e2823	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c38cbe257ffc4ec16a20ab054d6f9c9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7911d21bd404862a399e5807c95ac60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	8	0	0	0	11	0
9b095f4aaa97f24647dd8d2935a82a55	10	0	0	0	20	0	0	11	0	0	12	0	19	0	8	4	0	0	0	17	0	0	0	0	0	0	271	131	0	0	0	175	0	44	0	28	46	47	15	0	0	9	0	0	0
6365d0b44cfe431520a31cd51f6a3fb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c0f922b5fd929b971027f89e4350b273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
0ddf28d2485c03e74bd41d9a1057b4e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	91	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	158	0	74	0	28	0
bf3c48a294878a84b1a6e5c9f7a4661e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64156b83ab9947a3c1d4786ab96ed863	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	12	24	0	0	0	0	0	0	0
6752a1015234c159abf406706b7dc264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
f56a3d2420bd0ebd9f5d3d3726e1c654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0
1b566b7bf5c42e8bcb5a4161f82314c0	0	0	0	16	0	0	0	0	10	0	0	12	0	0	6	0	0	0	0	25	0	0	0	0	0	58	0	27	0	0	10	14	13	0	0	0	0	11	10	0	0	0	10	20	0
60b2afd09ba21e1758c35017bdaa4dc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	77	0	80	0	40	0	62	0	0	0	36	59	0	0
a1350bd4cf3113b126d3e9e5caf781c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72294f9dfe3714d5a46b617b0ee43d62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
760b3daae9e0b698632a95bd55a49844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
95e767549c81965adbf476dd7e55e242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adedd31c21d7a21459b6ebc017b1096e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	8
e7e098363750242cc5fb8786d865ab78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ccdd5ce9ddb1c4b3f54b0fcd3d2fc6aa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
1fb1b7bc1bfeb2c4d0fbd61fec303103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	9	0	0	0	0	0	8	0	0	0	0	0	0	0
cf6c9c6476b95a21b84a1a33fda01ad2	0	0	0	0	0	0	0	13	13	0	0	16	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
b09af138a26a3344961df9ea80806fb6	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
956a6a8b99f3476438c58ccdd59b799f	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13f421e9a2c5e898c367a8da2636ddc4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	22	0
5a9c3145a12db92730f6dee9571c7d01	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c82592926202ca1bcf069d4ca7c0858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0
93c376c25c0140c5308497f182be09db	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d9781b3cc5ea2d416be456911b55c94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	11	0	0	0	0	0	18
b018b81cc161f654d018e7dc9d5b013f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f60dc02d28d5a8cf8dd30a830882f1e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533fe19d12d48b6d4cbe84f697f5dbb7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
c1af570bbcdd617f6715c294dc2ef366	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a73e2e170eb7b9de6c433c72009c138	0	0	0	16	15	0	0	654	0	16	239	16	0	57	0	71	63	18	0	29	19	0	20	52	22	0	42	0	0	48	452	1693	209	739	0	349	89	735	489	23	1421	92	29	62	13
b3b7ff04cd52d1ea7e67195cea95a62f	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	42	0	59	0	0	0	71
43c8f66e736512395e061a1f528b0bc7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	42	0	0	0
fa1dc8769b0b45f06cbbc3eccc181960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
3d900f686327efdc00ad00706aa9d552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	18	0	10	0	0	30	240	80	0	0	0	0	0	0	0	0	0	0	10	0	7	0	0	0
cb11f623ac5195f9fc019d0a14281123	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	53	0	0	0	0
137e85800beafe497ef216a7de9f074d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e45fca0e463aff5fd678498af03879d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0
c82870cd9d4730bc71f54e84a677293a	0	0	23	0	0	0	0	48	0	25	0	0	215	67	14	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	110	0	0	181	164	14	104	266	0	0	0	0	0
6a24aa19a07975b65acd003256bf52d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93c43acae388c1ebbb7779aaddb61706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da7a8cf8a23842bad66b23d475c84838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1279d3b58e227d2edde9455ab9970c99	0	0	0	0	0	14	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45c48117b4c01981e70b7fd8f75b7154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
7a5b8def97a98ccfcca918f5c3777635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
2774b7db0798edffeb8db578d98c45dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
47a1a4e3e3e85cd51a01e574170da636	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	79	0	0	0	0	0
a175484f05021799b00fa4e4f80d4a60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
d794940a09690d228e72659ac3f5115f	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aaab7ef5d9536a5a9a2f7c0652cd03a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
3463bac9f9d0e06a6ae4b23869d20ec1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7a2d568e92e5f07a43f7b04a6dc80a6f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
03ec3ea0c995e5696baa387cb48f5c7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
44ad4e0381fd378374db81830428db21	0	0	0	0	0	0	0	6	26	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e1c39316edbf82115b271470fb08706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	16	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
61d32b20e3d50a56ed0d9c7e54adc864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	11	0	119	0	0	0	18	0	0	0	0	16	0	0	0	0	0	0	0	0
9464f50bc405390a8fa83a47a204c78f	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd128d686304d2d50045b6d31cdaada1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
5a6854ad9df605df1d99d2e1b3cff6af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	11	0	0	0	0	0	0	0	10
9827377e93b5d0d576065064423ee057	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d44dddcaae9bdd8e9e2748d0d25b3386	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f93b70caea887f6a511d684c6adee4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
c17f77d505bf155b8d2bad07412618bb	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0
1d7ecc351f23dce148f1e0d67ee9587f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	196	0	0	0	224	161	0	0	0	0	89	135	0	0	0	135	0	0
bc758165d0a67ebb67dc9c8600ecdd58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0
dc381a06259df44219d35b3fbc49e008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
9388bbd7fed28eaaedeb7562b1d54cff	10	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	21	0	0	0	11	39	38	0	11
da9e12f102fe922f5423959100ae375e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
6f89433831e84d2ff3d523e2c0e78521	0	0	0	0	0	0	0	0	0	0	0	52	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	42	0	0	0	0	0	0	0	0	39	0	0	0	0
4ad2fd3612ddaa3c11ecfb331dfaff37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	5	0	0	0	7	0	0
13d745858f32097441203632ba2ce081	0	0	0	0	0	0	0	22	61	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	33	0	98	0	0	0	0	0	0	0	0	6	0	0	0	0	0	7	0
ec6aa03af1f8e694ff91e90f998ce118	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
d6a95b4dd0cac8cdeaf8bf15691709e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	0	0	14	60	10	0	0	23	66	9	0	0	51	0	0	0	0
f7021abeb1c86d9debdf53c1105d7564	0	0	0	0	0	0	0	0	0	0	43	51	0	73	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	45	0	0	54	0	0	63	21	209	98	0	50
9a46789f5dead8380da1a6fc7a034a53	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	115	0	0	73	92	48	96	0	69	43	49	0	0	154	320	251	64	74
5b5b53b8708c113e31da34e4fe5aeddc	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
e30b930baec22de45d2af23695a76350	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	78	53	26	0	22	0	0	0	233	0	0	0	38	0	0	0	0	0	28	0	0	18	32	0	0	0
6fde30180e92db5998e70c45ad535be7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
1022625f50664466f3f838919a566dad	0	0	0	42	22	0	0	0	0	22	0	5	0	0	0	0	61	0	0	0	0	0	40	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	130
266dc937aff87f53d31931c4f9262ff1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0
ffebd5d85f80640bb464e5d5c6810f38	0	0	11	167	14	15	0	0	0	0	0	0	0	10	10	6	19	0	0	0	0	5	0	0	16	0	0	0	0	44	9	65	15	0	0	23	0	31	24	27	10	60	0	15	0
bde8d6e30f3eccd2a88afa1a3db7f60b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	15	0	0	0	0	20	0	0	0	0	0	14	0
a4d8c977f6bc1ae84c9aea34e028c830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6cf1777ffe28a82f9698c1b23616582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	7	0	0	0
5877c67c79efd4017d28baee8a1352d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b95257b4691a9701bcfc952c1ac76175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	26	0	0	0	17	0	0	0	0	0	0	0	10
3b20c89513d7e07580bbeb6bac0568f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c2868b299ba91d7f007a0429d5453f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	37	45	0	0	0	0	15	0	0
d81d58eafd0718fc874d2c18fae816c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb2e1631d2feff2f7577e56d70523389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65454f36e280418e300e693866bceea1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	82	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	65	0	0
182ff4dea739dcc2c9acaef16147662d	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	22	110	23	0	0	0	51	18	50	0	50	199	0	7	0
07527d7f4893821a53c5c34cdf35ca23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c315cbac7b856b1cfd391f9ffecdabc	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0
496aa4dbf3a719f50c7f82ef3fff4663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0
dc19fad4fe2ce0873c54ce3e6165d1a7	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	26	0	0	0	30	23	0	0	12	22	0	0	0	0	0	0	0	0
c58bed04d863d24a24073f2f15b2422e	0	0	0	10	0	0	0	0	0	0	14	6	0	20	0	0	0	0	0	0	0	0	9	15	0	7	0	19	0	0	0	8	0	21	0	0	9	9	6	8	14	18	6	17	15
